Yr,M,D,HH,MM,Boro,Vol
2022,11,17,10,30,Brooklyn,38
2022,11,17,10,45,Brooklyn,31
2022,11,17,11,0,Brooklyn,37
2022,11,17,11,15,Brooklyn,30
2023,3,24,19,30,Bronx,68
2023,3,24,19,45,Bronx,68
2023,3,24,20,0,Bronx,57
2023,3,24,20,15,Bronx,30
2023,3,24,20,30,Bronx,50
2023,3,24,20,45,Bronx,34
2023,3,24,21,0,Bronx,60
2023,3,24,21,15,Bronx,35
2023,3,24,21,30,Bronx,43
2023,3,24,21,45,Bronx,36
2023,3,24,22,0,Bronx,40
2023,3,24,22,15,Bronx,32
2023,3,24,22,30,Bronx,32
2023,3,24,22,45,Bronx,28
2023,3,24,23,0,Bronx,29
2023,3,24,23,15,Bronx,40
2023,3,24,23,30,Bronx,30
2023,3,24,23,45,Bronx,34
2023,3,25,0,0,Bronx,37
2023,3,25,0,15,Bronx,40
2023,3,25,0,30,Bronx,44
2023,3,25,0,45,Bronx,30
2023,3,25,1,0,Bronx,39
2023,3,25,1,15,Bronx,36
2023,3,25,1,30,Bronx,35
2023,3,25,1,45,Bronx,37
2023,3,25,2,0,Bronx,33
2023,3,25,2,15,Bronx,28
2023,3,25,2,30,Bronx,30
2023,3,25,2,45,Bronx,18
2023,3,25,3,0,Bronx,21
2023,3,25,3,15,Bronx,22
2023,3,25,3,30,Bronx,14
2023,3,25,3,45,Bronx,22
2023,3,25,4,0,Bronx,13
2023,3,25,4,15,Bronx,15
2023,3,25,4,30,Bronx,15
2023,3,25,4,45,Bronx,20
2023,3,25,5,0,Bronx,23
2023,3,2,22,45,Queens,9
2023,3,2,23,0,Queens,5
2023,3,2,23,15,Queens,3
2023,3,2,23,30,Queens,3
2023,3,2,23,45,Queens,3
2023,3,3,0,0,Queens,3
2023,3,3,0,15,Queens,4
2023,3,3,0,30,Queens,2
2023,3,3,0,45,Queens,3
2023,3,3,1,0,Queens,2
2023,3,3,1,15,Queens,3
2023,3,3,1,30,Queens,1
2023,3,3,1,45,Queens,1
2023,3,3,2,0,Queens,3
2023,3,3,2,15,Queens,1
2023,3,3,2,30,Queens,1
2023,3,3,2,45,Queens,0
2023,3,3,3,0,Queens,0
2023,3,3,3,15,Queens,1
2023,3,3,3,30,Queens,2
2023,3,3,3,45,Queens,1
2023,3,3,4,0,Queens,1
2023,3,3,4,15,Queens,2
2023,3,3,4,30,Queens,3
2023,3,3,4,45,Queens,2
2023,3,3,5,0,Queens,4
2023,3,3,5,15,Queens,7
2023,3,3,5,30,Queens,2
2023,3,3,5,45,Queens,7
2023,3,3,6,0,Queens,1
2023,3,3,6,15,Queens,11
2023,3,3,6,30,Queens,14
2023,3,3,6,45,Queens,10
2023,3,3,7,0,Queens,17
2023,3,3,7,15,Queens,15
2023,3,3,7,30,Queens,43
2023,3,3,7,45,Queens,40
2023,3,3,8,0,Queens,46
2023,3,3,8,15,Queens,36
2023,3,3,8,30,Queens,42
2023,3,3,8,45,Queens,35
2023,3,3,9,0,Queens,24
2023,3,3,9,15,Queens,25
2023,3,3,9,30,Queens,35
2023,3,3,9,45,Queens,24
2023,3,3,10,0,Queens,19
2023,3,3,10,15,Queens,19
2023,3,3,10,30,Queens,15
2023,3,3,10,45,Queens,22
2023,3,3,11,0,Queens,15
2023,3,3,11,15,Queens,21
2023,3,3,11,30,Queens,27
2023,3,3,11,45,Queens,24
2023,3,3,12,0,Queens,28
2023,3,3,12,15,Queens,23
2023,3,25,5,15,Bronx,24
2023,3,25,5,30,Bronx,28
2023,3,25,5,45,Bronx,24
2023,3,25,6,0,Bronx,12
2023,3,25,6,15,Bronx,17
2023,3,25,6,30,Bronx,32
2023,3,25,6,45,Bronx,26
2023,3,25,7,0,Bronx,30
2023,3,25,7,15,Bronx,33
2023,3,25,7,30,Bronx,25
2023,3,25,7,45,Bronx,27
2023,3,25,8,0,Bronx,51
2023,3,25,8,15,Bronx,44
2023,3,25,8,30,Bronx,48
2023,3,25,8,45,Bronx,55
2023,3,25,9,0,Bronx,62
2023,3,25,9,15,Bronx,51
2023,3,25,9,30,Bronx,56
2023,3,25,9,45,Bronx,56
2023,3,25,10,0,Bronx,54
2023,3,25,10,15,Bronx,42
2023,3,25,10,30,Bronx,65
2023,3,25,10,45,Bronx,70
2023,3,25,11,0,Bronx,78
2023,3,25,11,15,Bronx,60
2023,3,25,11,30,Bronx,84
2023,3,25,11,45,Bronx,69
2023,3,25,12,0,Bronx,79
2023,3,25,12,15,Bronx,66
2023,3,25,12,30,Bronx,76
2023,3,25,12,45,Bronx,76
2023,3,25,13,0,Bronx,86
2023,3,25,13,15,Bronx,71
2023,3,25,13,30,Bronx,95
2023,3,25,13,45,Bronx,87
2023,3,25,14,0,Bronx,96
2023,3,25,14,15,Bronx,78
2023,3,25,14,30,Bronx,96
2023,3,25,14,45,Bronx,83
2023,3,25,15,0,Bronx,78
2023,3,25,15,15,Bronx,87
2023,3,25,15,30,Bronx,84
2023,3,25,15,45,Bronx,108
2023,3,25,16,0,Bronx,103
2023,3,25,16,15,Bronx,64
2023,3,25,16,30,Bronx,84
2023,3,25,16,45,Bronx,83
2023,3,25,17,0,Bronx,79
2023,3,25,17,15,Bronx,83
2023,3,25,17,30,Bronx,88
2023,3,25,17,45,Bronx,74
2023,3,25,18,0,Bronx,70
2023,3,25,18,15,Bronx,69
2023,3,25,18,30,Bronx,79
2023,3,25,18,45,Bronx,70
2023,4,5,0,30,Queens,978
2023,4,5,0,45,Queens,863
2023,4,5,1,0,Queens,713
2023,4,5,1,15,Queens,598
2023,4,5,1,30,Queens,551
2023,4,5,1,45,Queens,545
2023,4,5,2,0,Queens,487
2023,4,5,2,15,Queens,443
2023,4,5,2,30,Queens,407
2023,4,5,2,45,Queens,381
2023,4,5,3,0,Queens,369
2023,4,5,3,15,Queens,325
2023,4,5,3,30,Queens,345
2023,4,5,3,45,Queens,365
2023,4,5,4,0,Queens,371
2023,4,5,4,15,Queens,451
2023,4,5,4,30,Queens,439
2023,4,5,4,45,Queens,476
2023,4,5,5,0,Queens,674
2023,4,5,5,15,Queens,667
2023,4,5,5,30,Queens,783
2023,4,5,5,45,Queens,848
2023,4,5,6,0,Queens,984
2023,4,5,6,15,Queens,1103
2023,4,5,6,30,Queens,1113
2023,4,5,6,45,Queens,1160
2023,4,5,7,0,Queens,1155
2023,4,5,7,15,Queens,1322
2023,4,5,7,30,Queens,1188
2023,4,5,7,45,Queens,1160
2023,4,5,8,0,Queens,1042
2023,4,5,8,15,Queens,1129
2023,4,5,8,30,Queens,1133
2023,4,5,8,45,Queens,1160
2023,4,5,9,0,Queens,1010
2023,4,5,9,15,Queens,1140
2023,4,5,9,30,Queens,1141
2023,4,5,9,45,Queens,1181
2023,4,5,10,0,Queens,1129
2023,3,12,18,45,Bronx,62
2023,3,12,19,0,Bronx,69
2023,3,12,19,15,Bronx,78
2023,3,12,19,30,Bronx,78
2023,3,12,19,45,Bronx,59
2023,3,12,20,0,Bronx,73
2023,3,12,20,15,Bronx,62
2023,3,12,20,30,Bronx,72
2023,3,12,20,45,Bronx,53
2023,3,12,21,0,Bronx,56
2023,3,12,21,15,Bronx,42
2023,3,12,21,30,Bronx,50
2023,3,12,21,45,Bronx,50
2023,3,12,22,0,Bronx,58
2023,3,12,22,15,Bronx,52
2023,3,12,22,30,Bronx,41
2023,3,12,22,45,Bronx,48
2023,3,12,23,0,Bronx,50
2023,3,12,23,15,Bronx,48
2023,3,12,23,30,Bronx,48
2023,3,12,23,45,Bronx,41
2023,3,13,0,0,Bronx,31
2023,3,13,0,15,Bronx,31
2023,3,13,0,30,Bronx,38
2023,3,13,0,45,Bronx,42
2023,3,13,1,0,Bronx,25
2023,3,13,1,15,Bronx,24
2023,3,13,1,30,Bronx,23
2023,3,13,1,45,Bronx,19
2023,3,13,2,0,Bronx,24
2023,3,13,2,15,Bronx,24
2023,3,13,2,30,Bronx,9
2023,3,13,2,45,Bronx,26
2023,3,13,3,0,Bronx,22
2023,3,13,3,15,Bronx,26
2023,3,13,3,30,Bronx,28
2023,3,13,3,45,Bronx,24
2023,3,13,4,0,Bronx,25
2023,3,13,4,15,Bronx,25
2023,2,6,2,0,Queens,4
2023,2,6,2,15,Queens,2
2023,2,6,2,30,Queens,6
2023,2,6,2,45,Queens,1
2023,2,6,3,0,Queens,4
2023,2,6,3,15,Queens,0
2023,2,6,3,30,Queens,1
2023,2,6,3,45,Queens,0
2023,2,6,4,0,Queens,2
2023,2,6,4,15,Queens,2
2023,2,6,4,30,Queens,5
2023,2,6,4,45,Queens,2
2023,2,6,5,0,Queens,3
2023,2,6,5,15,Queens,2
2023,2,6,5,30,Queens,4
2023,2,6,5,45,Queens,4
2023,2,6,6,0,Queens,7
2023,2,6,6,15,Queens,8
2023,2,6,6,30,Queens,13
2023,2,6,6,45,Queens,15
2023,2,6,7,0,Queens,28
2023,2,6,7,15,Queens,27
2023,2,6,7,30,Queens,32
2023,2,6,7,45,Queens,35
2023,2,6,8,0,Queens,32
2023,2,6,8,15,Queens,17
2023,2,6,8,30,Queens,22
2023,2,6,8,45,Queens,14
2023,2,6,9,0,Queens,14
2023,2,6,9,15,Queens,16
2023,2,6,9,30,Queens,15
2023,2,6,9,45,Queens,17
2023,2,6,10,0,Queens,10
2023,2,6,10,15,Queens,20
2023,2,6,10,30,Queens,18
2023,2,6,10,45,Queens,15
2023,2,6,11,0,Queens,16
2023,2,6,11,15,Queens,15
2023,2,6,11,30,Queens,13
2023,3,23,0,0,Bronx,71
2023,3,23,0,15,Bronx,61
2023,3,23,0,30,Bronx,58
2023,3,23,0,45,Bronx,49
2023,3,23,1,0,Bronx,64
2023,3,23,1,15,Bronx,49
2023,3,23,1,30,Bronx,40
2023,3,23,1,45,Bronx,31
2023,3,23,2,0,Bronx,35
2023,3,23,2,15,Bronx,50
2023,3,23,2,30,Bronx,31
2023,3,23,2,45,Bronx,36
2023,3,23,3,0,Bronx,32
2023,3,23,3,15,Bronx,34
2023,3,23,3,30,Bronx,26
2023,3,23,3,45,Bronx,40
2023,3,23,4,0,Bronx,31
2023,3,23,4,15,Bronx,43
2023,3,23,4,30,Bronx,41
2023,3,23,4,45,Bronx,30
2023,3,23,5,0,Bronx,55
2023,3,23,5,15,Bronx,53
2023,3,23,5,30,Bronx,76
2023,3,23,5,45,Bronx,77
2023,3,23,6,0,Bronx,110
2022,11,4,0,0,Manhattan,140
2022,11,4,0,15,Manhattan,137
2022,11,4,0,30,Manhattan,123
2022,11,4,0,45,Manhattan,150
2022,11,4,1,0,Manhattan,139
2022,11,4,1,15,Manhattan,112
2023,3,18,4,15,Bronx,8
2023,3,18,4,30,Bronx,6
2023,3,18,4,45,Bronx,9
2023,3,18,5,0,Bronx,8
2023,3,18,5,15,Bronx,5
2023,3,18,5,30,Bronx,3
2023,3,18,5,45,Bronx,9
2023,3,18,6,0,Bronx,6
2023,3,18,6,15,Bronx,6
2023,3,18,6,30,Bronx,8
2023,3,18,6,45,Bronx,11
2023,3,18,7,0,Bronx,15
2023,3,18,7,15,Bronx,13
2023,3,18,7,30,Bronx,21
2023,3,18,7,45,Bronx,21
2023,3,18,8,0,Bronx,18
2023,3,18,8,15,Bronx,24
2023,3,18,8,30,Bronx,23
2023,3,18,8,45,Bronx,21
2023,3,18,9,0,Bronx,28
2023,3,18,9,15,Bronx,30
2023,3,18,9,30,Bronx,24
2023,3,18,9,45,Bronx,32
2023,3,18,10,0,Bronx,28
2023,3,18,10,15,Bronx,34
2023,3,18,10,30,Bronx,22
2023,3,18,10,45,Bronx,32
2023,3,18,11,0,Bronx,32
2023,3,18,11,15,Bronx,31
2023,3,18,11,30,Bronx,46
2023,3,18,11,45,Bronx,41
2023,3,18,12,0,Bronx,37
2023,3,18,12,15,Bronx,48
2023,3,18,12,30,Bronx,34
2023,3,18,12,45,Bronx,42
2023,3,18,13,0,Bronx,36
2023,3,18,13,15,Bronx,45
2023,3,18,13,30,Bronx,56
2023,3,18,13,45,Bronx,33
2023,4,5,10,15,Queens,1116
2023,4,5,10,30,Queens,1144
2023,4,5,10,45,Queens,1108
2023,4,5,11,0,Queens,1136
2023,4,5,11,15,Queens,1215
2023,4,5,11,30,Queens,1174
2023,4,5,11,45,Queens,1056
2023,4,5,12,0,Queens,1205
2023,4,5,12,15,Queens,1284
2023,4,5,12,30,Queens,1245
2023,4,5,12,45,Queens,1193
2023,4,5,13,0,Queens,1213
2023,4,5,13,15,Queens,1332
2023,4,5,13,30,Queens,1188
2023,4,5,13,45,Queens,1126
2023,4,5,14,0,Queens,1034
2023,4,5,14,15,Queens,1254
2023,4,5,14,30,Queens,1171
2023,4,5,14,45,Queens,1031
2023,4,5,15,0,Queens,938
2023,4,5,15,15,Queens,826
2023,4,5,15,30,Queens,961
2023,4,5,15,45,Queens,928
2023,4,5,16,0,Queens,942
2023,4,5,16,15,Queens,970
2023,4,5,16,30,Queens,950
2023,4,5,16,45,Queens,942
2023,4,5,17,0,Queens,917
2023,4,5,17,15,Queens,923
2023,4,5,17,30,Queens,826
2023,4,5,17,45,Queens,858
2023,4,5,18,0,Queens,889
2023,4,5,18,15,Queens,911
2023,4,5,18,30,Queens,920
2023,4,5,18,45,Queens,890
2023,4,5,19,0,Queens,842
2023,4,5,19,15,Queens,901
2023,4,5,19,30,Queens,926
2023,4,5,19,45,Queens,945
2023,4,5,20,0,Queens,1006
2023,4,5,20,15,Queens,1100
2023,4,5,20,30,Queens,1292
2023,4,5,20,45,Queens,1192
2023,4,5,21,0,Queens,1143
2023,4,5,21,15,Queens,1037
2023,4,5,21,30,Queens,1115
2023,4,5,21,45,Queens,1319
2023,4,5,22,0,Queens,1255
2023,4,5,22,15,Queens,1304
2023,4,5,22,30,Queens,1210
2023,4,5,22,45,Queens,1138
2023,4,5,23,0,Queens,1287
2023,4,5,23,15,Queens,1310
2023,4,5,23,30,Queens,1208
2023,4,5,23,45,Queens,1307
2022,12,3,3,15,Brooklyn,23
2022,12,3,3,30,Brooklyn,21
2022,12,3,3,45,Brooklyn,32
2022,12,3,4,0,Brooklyn,20
2022,12,3,4,15,Brooklyn,22
2022,12,3,4,30,Brooklyn,27
2022,12,3,4,45,Brooklyn,31
2022,12,3,5,0,Brooklyn,30
2022,12,3,5,15,Brooklyn,38
2022,12,3,5,30,Brooklyn,25
2022,12,3,5,45,Brooklyn,41
2022,12,3,6,0,Brooklyn,19
2022,12,3,6,15,Brooklyn,17
2022,12,3,6,30,Brooklyn,9
2022,12,3,6,45,Brooklyn,18
2022,12,3,7,0,Brooklyn,29
2022,12,3,7,15,Brooklyn,37
2022,12,3,7,30,Brooklyn,36
2022,12,3,7,45,Brooklyn,66
2022,12,3,8,0,Brooklyn,54
2022,12,3,8,15,Brooklyn,67
2022,12,3,8,30,Brooklyn,63
2022,12,3,8,45,Brooklyn,79
2022,12,3,9,0,Brooklyn,87
2022,12,3,9,15,Brooklyn,82
2022,12,3,9,30,Brooklyn,53
2022,12,3,9,45,Brooklyn,84
2022,12,3,10,0,Brooklyn,66
2022,12,3,10,15,Brooklyn,83
2022,12,3,10,30,Brooklyn,88
2022,12,3,10,45,Brooklyn,64
2022,12,3,11,0,Brooklyn,61
2022,12,3,11,15,Brooklyn,86
2022,12,3,11,30,Brooklyn,52
2022,12,3,11,45,Brooklyn,53
2022,12,3,12,0,Brooklyn,48
2022,12,3,12,15,Brooklyn,62
2022,12,3,12,30,Brooklyn,52
2022,12,3,12,45,Brooklyn,67
2022,12,3,13,0,Brooklyn,54
2022,12,3,13,15,Brooklyn,56
2022,12,3,13,30,Brooklyn,42
2022,12,3,13,45,Brooklyn,66
2022,12,3,14,0,Brooklyn,66
2022,12,3,14,15,Brooklyn,78
2022,12,3,14,30,Brooklyn,47
2022,12,3,14,45,Brooklyn,52
2022,12,3,15,0,Brooklyn,51
2022,12,3,15,15,Brooklyn,74
2022,12,3,15,30,Brooklyn,70
2022,12,3,15,45,Brooklyn,61
2022,12,3,16,0,Brooklyn,56
2022,12,3,16,15,Brooklyn,55
2022,12,3,16,30,Brooklyn,94
2022,12,3,16,45,Brooklyn,61
2022,11,2,4,15,Manhattan,80
2022,11,2,4,30,Manhattan,86
2022,11,2,4,45,Manhattan,99
2022,11,2,5,0,Manhattan,108
2022,11,2,5,15,Manhattan,126
2022,11,2,5,30,Manhattan,125
2022,11,2,5,45,Manhattan,210
2022,11,2,6,0,Manhattan,258
2022,11,2,6,15,Manhattan,340
2022,11,2,6,30,Manhattan,430
2022,11,2,6,45,Manhattan,416
2022,11,2,7,0,Manhattan,502
2022,11,2,7,15,Manhattan,548
2022,11,2,7,30,Manhattan,532
2022,11,2,7,45,Manhattan,510
2022,11,2,8,0,Manhattan,560
2022,11,2,8,15,Manhattan,481
2022,11,2,8,30,Manhattan,413
2022,11,2,8,45,Manhattan,377
2022,11,2,9,0,Manhattan,352
2022,11,2,9,15,Manhattan,455
2022,11,2,9,30,Manhattan,472
2022,11,2,9,45,Manhattan,541
2022,11,2,10,0,Manhattan,592
2022,11,2,10,15,Manhattan,555
2022,11,2,10,30,Manhattan,587
2022,11,2,10,45,Manhattan,632
2022,11,2,11,0,Manhattan,671
2022,11,2,11,15,Manhattan,625
2022,11,2,11,30,Manhattan,629
2022,11,2,11,45,Manhattan,623
2022,11,2,12,0,Manhattan,618
2022,11,2,12,15,Manhattan,578
2022,11,2,12,30,Manhattan,667
2022,11,2,12,45,Manhattan,675
2022,11,2,13,0,Manhattan,700
2022,11,2,13,15,Manhattan,690
2022,11,2,13,30,Manhattan,760
2022,11,2,13,45,Manhattan,771
2022,11,30,13,30,Brooklyn,128
2022,11,30,13,45,Brooklyn,147
2022,11,30,14,0,Brooklyn,134
2022,11,30,14,15,Brooklyn,113
2022,11,30,14,30,Brooklyn,163
2022,11,30,14,45,Brooklyn,164
2022,11,30,15,0,Brooklyn,155
2022,11,30,15,15,Brooklyn,160
2022,11,30,15,30,Brooklyn,152
2022,11,30,15,45,Brooklyn,168
2022,11,30,16,0,Brooklyn,187
2022,11,30,16,15,Brooklyn,173
2022,11,30,16,30,Brooklyn,171
2022,11,30,16,45,Brooklyn,214
2022,11,30,17,0,Brooklyn,169
2022,11,30,17,15,Brooklyn,210
2022,11,30,17,30,Brooklyn,174
2022,11,30,17,45,Brooklyn,188
2022,11,30,18,0,Brooklyn,200
2022,11,30,18,15,Brooklyn,192
2022,11,30,18,30,Brooklyn,123
2022,11,30,18,45,Brooklyn,144
2022,11,30,19,0,Brooklyn,109
2022,11,30,19,15,Brooklyn,104
2022,11,30,19,30,Brooklyn,109
2022,11,30,19,45,Brooklyn,86
2022,11,30,20,0,Brooklyn,89
2022,11,30,20,15,Brooklyn,82
2022,11,30,20,30,Brooklyn,81
2022,11,30,20,45,Brooklyn,94
2022,11,30,21,0,Brooklyn,80
2022,11,30,21,15,Brooklyn,78
2022,11,30,21,30,Brooklyn,58
2022,11,30,21,45,Brooklyn,77
2022,11,30,22,0,Brooklyn,63
2022,11,30,22,15,Brooklyn,50
2022,11,30,22,30,Brooklyn,60
2022,11,30,22,45,Brooklyn,45
2022,11,30,23,0,Brooklyn,63
2023,3,8,10,0,Queens,25
2023,3,8,10,15,Queens,16
2023,3,8,10,30,Queens,21
2023,3,8,10,45,Queens,14
2023,3,8,11,0,Queens,14
2023,3,8,11,15,Queens,21
2023,3,8,11,30,Queens,22
2023,3,8,11,45,Queens,19
2023,3,8,12,0,Queens,21
2023,3,8,12,15,Queens,19
2023,3,8,12,30,Queens,14
2023,3,8,12,45,Queens,21
2023,3,8,13,0,Queens,20
2023,3,8,13,15,Queens,33
2023,3,8,13,30,Queens,25
2023,3,8,13,45,Queens,17
2023,3,8,14,0,Queens,30
2023,3,8,14,15,Queens,46
2023,3,8,14,30,Queens,61
2023,3,8,14,45,Queens,56
2023,3,8,15,0,Queens,87
2023,3,8,15,15,Queens,73
2023,3,8,15,30,Queens,109
2023,3,8,15,45,Queens,111
2023,3,8,16,0,Queens,77
2023,3,8,16,15,Queens,66
2023,3,8,16,30,Queens,72
2023,3,8,16,45,Queens,64
2023,3,8,17,0,Queens,37
2023,3,8,17,15,Queens,50
2023,3,8,17,30,Queens,41
2023,3,8,17,45,Queens,39
2023,3,8,18,0,Queens,42
2023,3,8,18,15,Queens,35
2023,3,8,18,30,Queens,40
2023,3,8,18,45,Queens,22
2023,3,8,19,0,Queens,18
2023,3,8,19,15,Queens,17
2023,3,8,19,30,Queens,14
2022,11,30,23,15,Brooklyn,54
2022,11,30,23,30,Brooklyn,51
2022,11,30,23,45,Brooklyn,51
2022,12,1,0,0,Brooklyn,57
2022,12,1,0,15,Brooklyn,35
2022,12,1,0,30,Brooklyn,56
2022,12,1,0,45,Brooklyn,31
2022,12,1,1,0,Brooklyn,27
2022,12,1,1,15,Brooklyn,26
2022,12,1,1,30,Brooklyn,26
2022,12,1,1,45,Brooklyn,37
2022,12,1,2,0,Brooklyn,20
2022,12,1,2,15,Brooklyn,28
2022,12,1,2,30,Brooklyn,20
2022,12,1,2,45,Brooklyn,21
2022,12,1,3,0,Brooklyn,20
2022,12,1,3,15,Brooklyn,17
2022,12,1,3,30,Brooklyn,18
2022,12,1,3,45,Brooklyn,15
2022,12,1,4,0,Brooklyn,25
2022,12,1,4,15,Brooklyn,21
2022,12,1,4,30,Brooklyn,29
2022,12,1,4,45,Brooklyn,51
2022,12,1,5,0,Brooklyn,34
2022,12,1,5,15,Brooklyn,31
2022,12,1,5,30,Brooklyn,41
2022,12,1,5,45,Brooklyn,46
2022,12,1,6,0,Brooklyn,48
2022,12,1,6,15,Brooklyn,43
2022,12,1,6,30,Brooklyn,56
2022,12,1,6,45,Brooklyn,54
2022,12,1,7,0,Brooklyn,68
2022,12,1,7,15,Brooklyn,74
2022,12,1,7,30,Brooklyn,91
2022,12,1,7,45,Brooklyn,74
2022,12,1,8,0,Brooklyn,86
2022,12,1,8,15,Brooklyn,74
2022,12,1,8,30,Brooklyn,84
2022,12,1,8,45,Brooklyn,84
2022,12,1,9,0,Brooklyn,76
2022,12,1,9,15,Brooklyn,98
2022,12,1,9,30,Brooklyn,92
2022,12,1,9,45,Brooklyn,90
2022,12,1,10,0,Brooklyn,77
2022,12,1,10,15,Brooklyn,92
2022,12,1,10,30,Brooklyn,116
2022,12,1,10,45,Brooklyn,101
2022,12,1,11,0,Brooklyn,98
2022,12,1,11,15,Brooklyn,84
2022,12,1,11,30,Brooklyn,95
2022,12,1,11,45,Brooklyn,115
2022,12,1,12,0,Brooklyn,103
2022,12,1,12,15,Brooklyn,95
2022,12,1,12,30,Brooklyn,110
2022,12,1,12,45,Brooklyn,129
2022,12,3,4,0,Brooklyn,51
2022,12,3,4,15,Brooklyn,45
2022,12,3,4,30,Brooklyn,56
2022,12,3,4,45,Brooklyn,65
2022,12,3,5,0,Brooklyn,67
2022,12,3,5,15,Brooklyn,74
2022,12,3,5,30,Brooklyn,75
2022,12,3,5,45,Brooklyn,66
2022,12,3,6,0,Brooklyn,101
2022,12,3,6,15,Brooklyn,115
2022,12,3,6,30,Brooklyn,125
2022,12,3,6,45,Brooklyn,155
2022,12,3,7,0,Brooklyn,166
2022,12,3,7,15,Brooklyn,129
2022,12,3,7,30,Brooklyn,193
2022,12,3,7,45,Brooklyn,196
2022,12,3,8,0,Brooklyn,233
2022,12,3,8,15,Brooklyn,189
2022,12,3,8,30,Brooklyn,239
2022,12,3,8,45,Brooklyn,330
2022,12,3,9,0,Brooklyn,294
2022,12,3,9,15,Brooklyn,248
2022,12,3,9,30,Brooklyn,312
2022,12,3,9,45,Brooklyn,391
2022,12,3,10,0,Brooklyn,359
2022,12,3,10,15,Brooklyn,348
2022,12,3,10,30,Brooklyn,381
2022,12,3,10,45,Brooklyn,391
2022,12,3,11,0,Brooklyn,301
2022,12,3,11,15,Brooklyn,322
2022,12,3,11,30,Brooklyn,392
2022,12,3,11,45,Brooklyn,335
2022,12,3,12,0,Brooklyn,297
2022,12,3,12,15,Brooklyn,326
2022,12,3,12,30,Brooklyn,428
2022,12,3,12,45,Brooklyn,370
2022,12,3,13,0,Brooklyn,310
2022,12,3,13,15,Brooklyn,422
2022,12,3,13,30,Brooklyn,389
2023,4,18,5,0,Queens,82
2023,4,18,5,15,Queens,108
2023,4,18,5,30,Queens,138
2023,4,18,5,45,Queens,166
2023,4,18,6,0,Queens,214
2023,4,18,6,15,Queens,225
2023,4,18,6,30,Queens,294
2023,4,18,6,45,Queens,287
2023,4,18,7,0,Queens,328
2023,4,18,7,15,Queens,291
2023,4,18,7,30,Queens,264
2023,4,18,7,45,Queens,277
2023,4,18,8,0,Queens,290
2023,4,18,8,15,Queens,239
2023,4,18,8,30,Queens,219
2023,4,18,8,45,Queens,189
2023,4,18,9,0,Queens,171
2023,4,18,9,15,Queens,166
2023,4,18,9,30,Queens,133
2023,4,18,9,45,Queens,159
2023,4,18,10,0,Queens,121
2023,4,18,10,15,Queens,149
2023,4,18,10,30,Queens,116
2023,4,18,10,45,Queens,114
2023,4,18,11,0,Queens,147
2023,4,18,11,15,Queens,150
2023,4,18,11,30,Queens,112
2023,4,18,11,45,Queens,131
2023,4,18,12,0,Queens,144
2023,4,18,12,15,Queens,120
2023,4,18,12,30,Queens,125
2023,4,18,12,45,Queens,131
2023,4,18,13,0,Queens,155
2023,4,18,13,15,Queens,164
2023,4,18,13,30,Queens,163
2023,4,18,13,45,Queens,165
2023,4,18,14,0,Queens,146
2023,4,18,14,15,Queens,149
2023,4,18,14,30,Queens,199
2023,3,29,17,45,Bronx,1249
2023,3,29,18,0,Bronx,1184
2023,3,29,18,15,Bronx,1122
2023,3,29,18,30,Bronx,1077
2023,3,29,18,45,Bronx,1018
2023,3,29,19,0,Bronx,905
2023,3,29,19,15,Bronx,647
2023,3,29,19,30,Bronx,612
2023,3,29,19,45,Bronx,578
2023,3,29,20,0,Bronx,646
2023,3,29,20,15,Bronx,709
2023,3,29,20,30,Bronx,631
2023,3,29,20,45,Bronx,617
2023,3,29,21,0,Bronx,580
2023,3,29,21,15,Bronx,588
2023,3,29,21,30,Bronx,538
2023,3,29,21,45,Bronx,513
2023,3,29,22,0,Bronx,497
2023,3,29,22,15,Bronx,497
2023,3,29,22,30,Bronx,470
2023,3,29,22,45,Bronx,453
2023,3,29,23,0,Bronx,379
2023,3,29,23,15,Bronx,420
2023,3,29,23,30,Bronx,408
2023,3,29,23,45,Bronx,348
2022,11,2,14,0,Manhattan,861
2022,11,2,14,15,Manhattan,783
2022,11,2,14,30,Manhattan,833
2022,11,2,14,45,Manhattan,782
2022,11,2,15,0,Manhattan,921
2022,11,2,15,15,Manhattan,933
2022,11,2,15,30,Manhattan,958
2022,11,2,15,45,Manhattan,934
2022,11,2,16,0,Manhattan,831
2022,11,2,16,15,Manhattan,722
2022,11,2,16,30,Manhattan,690
2022,11,2,16,45,Manhattan,673
2022,11,2,17,0,Manhattan,769
2022,11,2,17,15,Manhattan,747
2022,11,2,17,30,Manhattan,694
2022,11,2,17,45,Manhattan,640
2022,11,2,18,0,Manhattan,721
2022,11,2,18,15,Manhattan,762
2022,11,2,18,30,Manhattan,779
2022,11,2,18,45,Manhattan,723
2022,11,2,19,0,Manhattan,834
2022,11,2,19,15,Manhattan,840
2022,11,2,19,30,Manhattan,819
2022,11,2,19,45,Manhattan,899
2022,11,2,20,0,Manhattan,778
2022,11,2,20,15,Manhattan,758
2022,11,2,20,30,Manhattan,783
2022,11,2,20,45,Manhattan,691
2022,11,2,21,0,Manhattan,734
2022,11,2,21,15,Manhattan,741
2022,11,2,21,30,Manhattan,710
2022,11,2,21,45,Manhattan,758
2022,11,2,22,0,Manhattan,870
2022,11,2,22,15,Manhattan,657
2022,11,2,22,30,Manhattan,831
2022,11,2,22,45,Manhattan,780
2022,11,2,23,0,Manhattan,844
